DATE,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,sp500,gold_swing,gold_sc,gold_30
2012-05-17,0.4612086565945284,0.3700210526315789,0.5924563017479302,-0.06646666666666685,1.004524886877828,0.7517596691096436,0.7877391577776165
2012-05-18,0.4755002041649653,0.3602526315789474,0.5998160073597056,-0.03213333333333291,1.0009445843828715,0.7689330721041047,0.7863402913834667
2012-05-21,0.4224173131890568,0.3298526315789474,0.609935602575897,0.06923333333333327,1.0014148718754914,0.7703843455965943,0.7858807214441783
2012-05-22,0.4091465904450796,0.328,0.6025758969641215,0.002133333333333667,1.0042836744407424,0.7655467672882954,0.7850986462843367
2012-05-23,0.4448754593711719,0.3309473684210526,0.6126954921803128,0.007433333333332636,0.9961414790996784,0.7493408799554943,0.7835667464867088
2012-05-24,0.4477337688852593,0.3334736842105263,0.609015639374425,0.006066666666667212,1.0064164260506898,0.758774157656677,0.7821235356247329
2012-05-25,0.43099224173131895,0.3233684210526316,0.609935602575897,-0.009533333333333758,1.005767382249279,0.7592579154875069,0.7805271347829943
2012-05-29,0.4434463046141282,0.3312,0.6062557497700092,0.04866666666666712,1.0036536934074662,0.7640954937958058,0.7791242370735876
2012-05-30,0.4789710085749286,0.35031578947368425,0.6172953081876725,-0.06366666666666712,0.9943502824858758,0.7449870594780252,0.7773020825774617
2012-05-31,0.4718252347897101,0.3496421052631579,0.640294388224471,-0.009966666666666697,0.9939393939393939,0.7536947004329633,0.7760523748478179
2012-06-01,0.5165373621886484,0.34981052631578946,0.6586936522539099,-0.1076333333333332,1.0344605475040258,0.7769150763127978,0.7754396149287667
2012-06-06,0.472437729685586,0.34391578947368423,0.6494940202391905,0.12363333333333382,1.0010714832389407,0.7909440534068645,0.7751977360133517
2012-06-07,0.467946100449163,0.3433263157894737,0.6393744250229991,-0.00046666666666700016,0.9908992750269937,0.7769150763127978,0.7746252892468697
2012-06-08,0.4497754185381789,0.33018947368421053,0.6393744250229991,0.035566666666666906,1.0003172588832487,0.7626442203033161,0.7737787130429173
2012-06-11,0.4530420579828502,0.33465263157894737,0.6347746090156394,-0.05576666666666673,0.9943502824858758,0.7662724040345402,0.7727225084456054
